srclang,trglang,srcIndex,documentId,segmentId,judgeId,system1Number,system1Id,system2Number,system2Id,system1rank,system2rank
NCM,NCM,153,-1,153,A2N06EPV26RF6K,-1,51,-1,6,1,1
NCM,NCM,153,-1,153,A1SC3CR9BN0HZW,-1,51,-1,6,2,1
NCM,NCM,154,-1,154,A1BDH3O29OKARK,-1,51,-1,6,1,2
NCM,NCM,154,-1,154,A28QUR0QYD2WI7,-1,51,-1,6,1,1
NCM,NCM,154,-1,154,A2Y5ZQV27N0D0Z,-1,51,-1,6,1,1
NCM,NCM,155,-1,155,A3SMILBU0LSD40,-1,51,-1,6,1,2
NCM,NCM,155,-1,155,A2FUI5Z2HRZGWD,-1,51,-1,6,1,1
NCM,NCM,155,-1,155,APF4DODEF8HBC,-1,51,-1,6,1,1
NCM,NCM,156,-1,156,A3SMILBU0LSD40,-1,51,-1,6,1,2
NCM,NCM,156,-1,156,A2Y5ZQV27N0D0Z,-1,51,-1,6,1,2
NCM,NCM,156,-1,156,A1GL3COCJAZNGO,-1,51,-1,6,1,2
NCM,NCM,157,-1,157,AEDANPWFSD3KB,-1,51,-1,6,1,2
NCM,NCM,157,-1,157,A1SC3CR9BN0HZW,-1,51,-1,6,2,1
NCM,NCM,157,-1,157,A1SC3CR9BN0HZW,-1,51,-1,6,2,1
NCM,NCM,158,-1,158,A1B41ABKCJU4W6,-1,51,-1,6,2,1
NCM,NCM,158,-1,158,A2FUI5Z2HRZGWD,-1,51,-1,6,1,2
NCM,NCM,158,-1,158,APF4DODEF8HBC,-1,51,-1,6,1,2
NCM,NCM,159,-1,159,AEDANPWFSD3KB,-1,51,-1,6,1,2
NCM,NCM,159,-1,159,A32DRYN7M7HIZT,-1,51,-1,6,2,1
NCM,NCM,159,-1,159,A1SC3CR9BN0HZW,-1,51,-1,6,2,1
NCM,NCM,160,-1,160,A1DXYZ9EW2R6DT,-1,51,-1,6,1,2
NCM,NCM,160,-1,160,A2N06EPV26RF6K,-1,51,-1,6,1,1
NCM,NCM,160,-1,160,A1SC3CR9BN0HZW,-1,51,-1,6,1,2
NCM,NCM,161,-1,161,APF4DODEF8HBC,-1,51,-1,6,2,1
NCM,NCM,161,-1,161,A2Y5ZQV27N0D0Z,-1,51,-1,6,1,1
NCM,NCM,161,-1,161,A2Y5ZQV27N0D0Z,-1,51,-1,6,1,1
NCM,NCM,162,-1,162,A2Y5ZQV27N0D0Z,-1,51,-1,6,1,1
NCM,NCM,162,-1,162,A1SC3CR9BN0HZW,-1,51,-1,6,2,1
NCM,NCM,162,-1,162,A1B41ABKCJU4W6,-1,51,-1,6,2,1
NCM,NCM,163,-1,163,A1BDH3O29OKARK,-1,51,-1,6,2,1
NCM,NCM,163,-1,163,A32DRYN7M7HIZT,-1,51,-1,6,2,1
NCM,NCM,163,-1,163,A1SC3CR9BN0HZW,-1,51,-1,6,2,1
NCM,NCM,164,-1,164,A2RX8V7WBG0QGP,-1,51,-1,6,1,2
NCM,NCM,164,-1,164,A2FUI5Z2HRZGWD,-1,51,-1,6,1,2
NCM,NCM,164,-1,164,A1SC3CR9BN0HZW,-1,51,-1,6,1,2
NCM,NCM,165,-1,165,A1DXYZ9EW2R6DT,-1,51,-1,6,1,2
NCM,NCM,165,-1,165,A2N06EPV26RF6K,-1,51,-1,6,1,1
NCM,NCM,165,-1,165,A1BDH3O29OKARK,-1,51,-1,6,1,2
NCM,NCM,166,-1,166,A2RX8V7WBG0QGP,-1,51,-1,6,1,2
NCM,NCM,166,-1,166,AEDANPWFSD3KB,-1,51,-1,6,1,1
NCM,NCM,166,-1,166,APF4DODEF8HBC,-1,51,-1,6,1,1
NCM,NCM,167,-1,167,A2RX8V7WBG0QGP,-1,51,-1,6,2,1
NCM,NCM,167,-1,167,A32DRYN7M7HIZT,-1,51,-1,6,2,1
NCM,NCM,167,-1,167,A1SC3CR9BN0HZW,-1,51,-1,6,2,1
NCM,NCM,168,-1,168,A2RX8V7WBG0QGP,-1,51,-1,6,1,2
NCM,NCM,168,-1,168,AEDANPWFSD3KB,-1,51,-1,6,1,1
NCM,NCM,168,-1,168,A1DXYZ9EW2R6DT,-1,51,-1,6,1,1
NCM,NCM,169,-1,169,A1SC3CR9BN0HZW,-1,51,-1,6,1,2
NCM,NCM,169,-1,169,A2Y5ZQV27N0D0Z,-1,51,-1,6,1,2
NCM,NCM,169,-1,169,A39XF45WLMIGX2,-1,51,-1,6,1,2
NCM,NCM,170,-1,170,A32DRYN7M7HIZT,-1,51,-1,6,2,1
NCM,NCM,170,-1,170,A1SC3CR9BN0HZW,-1,51,-1,6,2,1
NCM,NCM,170,-1,170,A39XF45WLMIGX2,-1,51,-1,6,2,1
NCM,NCM,171,-1,171,AEDANPWFSD3KB,-1,51,-1,6,2,1
NCM,NCM,171,-1,171,A1SC3CR9BN0HZW,-1,51,-1,6,2,1
NCM,NCM,171,-1,171,A2FUI5Z2HRZGWD,-1,51,-1,6,2,1
NCM,NCM,172,-1,172,A1SC3CR9BN0HZW,-1,51,-1,6,1,2
NCM,NCM,172,-1,172,A2N06EPV26RF6K,-1,51,-1,6,1,1
NCM,NCM,172,-1,172,A1GL3COCJAZNGO,-1,51,-1,6,2,1
NCM,NCM,173,-1,173,A3LRNF13ZZ3V4D,-1,51,-1,6,1,2
NCM,NCM,173,-1,173,A1B41ABKCJU4W6,-1,51,-1,6,1,2
NCM,NCM,173,-1,173,AEDANPWFSD3KB,-1,51,-1,6,1,1
NCM,NCM,174,-1,174,AEDANPWFSD3KB,-1,51,-1,6,2,1
NCM,NCM,174,-1,174,A2Y5ZQV27N0D0Z,-1,51,-1,6,1,1
NCM,NCM,174,-1,174,A1GL3COCJAZNGO,-1,51,-1,6,2,1
NCM,NCM,175,-1,175,A3LRNF13ZZ3V4D,-1,51,-1,6,1,1
NCM,NCM,175,-1,175,A1SC3CR9BN0HZW,-1,51,-1,6,1,2
NCM,NCM,175,-1,175,A2Y5ZQV27N0D0Z,-1,51,-1,6,1,1
NCM,NCM,176,-1,176,A1SC3CR9BN0HZW,-1,51,-1,6,2,1
NCM,NCM,176,-1,176,AEDANPWFSD3KB,-1,51,-1,6,1,2
NCM,NCM,176,-1,176,A2Y5ZQV27N0D0Z,-1,51,-1,6,1,2
NCM,NCM,177,-1,177,A3LRNF13ZZ3V4D,-1,51,-1,6,2,1
NCM,NCM,177,-1,177,A1DXYZ9EW2R6DT,-1,51,-1,6,2,1
NCM,NCM,177,-1,177,A1GL3COCJAZNGO,-1,51,-1,6,1,1
NCM,NCM,178,-1,178,A1SC3CR9BN0HZW,-1,51,-1,6,1,2
NCM,NCM,178,-1,178,A2Y5ZQV27N0D0Z,-1,51,-1,6,1,1
NCM,NCM,178,-1,178,AEDANPWFSD3KB,-1,51,-1,6,1,1
NCM,NCM,179,-1,179,APF4DODEF8HBC,-1,51,-1,6,1,1
NCM,NCM,179,-1,179,AEDANPWFSD3KB,-1,51,-1,6,1,1
NCM,NCM,179,-1,179,A39XF45WLMIGX2,-1,51,-1,6,2,1
NCM,NCM,180,-1,180,AEDANPWFSD3KB,-1,51,-1,6,1,1
NCM,NCM,180,-1,180,A1SC3CR9BN0HZW,-1,51,-1,6,1,2
NCM,NCM,180,-1,180,AEDANPWFSD3KB,-1,51,-1,6,1,1
NCM,NCM,181,-1,181,A39XF45WLMIGX2,-1,51,-1,6,2,1
NCM,NCM,181,-1,181,A2Y5ZQV27N0D0Z,-1,51,-1,6,1,1
NCM,NCM,181,-1,181,AEDANPWFSD3KB,-1,51,-1,6,1,1
NCM,NCM,182,-1,182,APF4DODEF8HBC,-1,51,-1,6,1,1
NCM,NCM,182,-1,182,A1DXYZ9EW2R6DT,-1,51,-1,6,2,1
NCM,NCM,182,-1,182,A2ZUCBYTCL8RUB,-1,51,-1,6,1,1
NCM,NCM,183,-1,183,A39XF45WLMIGX2,-1,51,-1,6,2,1
NCM,NCM,183,-1,183,A2Y5ZQV27N0D0Z,-1,51,-1,6,1,2
NCM,NCM,183,-1,183,A2ZUCBYTCL8RUB,-1,51,-1,6,1,1
NCM,NCM,184,-1,184,APF4DODEF8HBC,-1,51,-1,6,1,2
NCM,NCM,184,-1,184,A3LRNF13ZZ3V4D,-1,51,-1,6,1,2
NCM,NCM,184,-1,184,A1DXYZ9EW2R6DT,-1,51,-1,6,1,1
NCM,NCM,185,-1,185,A3SMILBU0LSD40,-1,51,-1,6,1,1
NCM,NCM,185,-1,185,A1SC3CR9BN0HZW,-1,51,-1,6,2,1
NCM,NCM,185,-1,185,A1B41ABKCJU4W6,-1,51,-1,6,1,1
NCM,NCM,186,-1,186,A2Y5ZQV27N0D0Z,-1,51,-1,6,1,2
NCM,NCM,186,-1,186,A3LRNF13ZZ3V4D,-1,51,-1,6,1,2
NCM,NCM,186,-1,186,A1SC3CR9BN0HZW,-1,51,-1,6,1,2
NCM,NCM,187,-1,187,A1SC3CR9BN0HZW,-1,51,-1,6,2,1
NCM,NCM,187,-1,187,A32DRYN7M7HIZT,-1,51,-1,6,2,1
NCM,NCM,187,-1,187,A1B41ABKCJU4W6,-1,51,-1,6,1,1
NCM,NCM,188,-1,188,AEDANPWFSD3KB,-1,51,-1,6,1,2
NCM,NCM,188,-1,188,A2Y5ZQV27N0D0Z,-1,51,-1,6,1,1
NCM,NCM,188,-1,188,A1BDH3O29OKARK,-1,51,-1,6,2,1
NCM,NCM,189,-1,189,A2FUI5Z2HRZGWD,-1,51,-1,6,1,2
NCM,NCM,189,-1,189,A1SC3CR9BN0HZW,-1,51,-1,6,2,1
NCM,NCM,189,-1,189,A39XF45WLMIGX2,-1,51,-1,6,1,2
NCM,NCM,190,-1,190,A2Y5ZQV27N0D0Z,-1,51,-1,6,1,2
NCM,NCM,190,-1,190,AEDANPWFSD3KB,-1,51,-1,6,1,2
NCM,NCM,190,-1,190,A2FUI5Z2HRZGWD,-1,51,-1,6,1,2
NCM,NCM,191,-1,191,APF4DODEF8HBC,-1,51,-1,6,1,1
NCM,NCM,191,-1,191,A1B41ABKCJU4W6,-1,51,-1,6,1,2
NCM,NCM,191,-1,191,APF4DODEF8HBC,-1,51,-1,6,1,1
NCM,NCM,192,-1,192,A1DXYZ9EW2R6DT,-1,51,-1,6,1,1
NCM,NCM,192,-1,192,A2Y5ZQV27N0D0Z,-1,51,-1,6,1,1
NCM,NCM,192,-1,192,A1SC3CR9BN0HZW,-1,51,-1,6,2,1
NCM,NCM,193,-1,193,A1B41ABKCJU4W6,-1,51,-1,6,1,2
NCM,NCM,193,-1,193,A1SC3CR9BN0HZW,-1,51,-1,6,2,1
NCM,NCM,193,-1,193,A1SC3CR9BN0HZW,-1,51,-1,6,1,2
NCM,NCM,194,-1,194,A32DRYN7M7HIZT,-1,51,-1,6,1,2
NCM,NCM,194,-1,194,A1B41ABKCJU4W6,-1,51,-1,6,1,2
NCM,NCM,194,-1,194,A1SC3CR9BN0HZW,-1,51,-1,6,2,1
NCM,NCM,195,-1,195,APF4DODEF8HBC,-1,51,-1,6,1,1
NCM,NCM,195,-1,195,A1SC3CR9BN0HZW,-1,51,-1,6,1,2
NCM,NCM,195,-1,195,A1DXYZ9EW2R6DT,-1,51,-1,6,1,2
NCM,NCM,196,-1,196,A3LRNF13ZZ3V4D,-1,51,-1,6,2,1
NCM,NCM,196,-1,196,A1SC3CR9BN0HZW,-1,51,-1,6,1,2
NCM,NCM,196,-1,196,A2Y5ZQV27N0D0Z,-1,51,-1,6,1,1
NCM,NCM,197,-1,197,AEDANPWFSD3KB,-1,51,-1,6,1,1
NCM,NCM,197,-1,197,A1B41ABKCJU4W6,-1,51,-1,6,2,1
NCM,NCM,197,-1,197,A39XF45WLMIGX2,-1,51,-1,6,1,2
NCM,NCM,198,-1,198,A1DXYZ9EW2R6DT,-1,51,-1,6,2,1
NCM,NCM,198,-1,198,A1B41ABKCJU4W6,-1,51,-1,6,1,1
NCM,NCM,198,-1,198,A1SC3CR9BN0HZW,-1,51,-1,6,1,2
NCM,NCM,199,-1,199,A1DXYZ9EW2R6DT,-1,51,-1,6,1,2
NCM,NCM,199,-1,199,A2N06EPV26RF6K,-1,51,-1,6,1,1
NCM,NCM,199,-1,199,APF4DODEF8HBC,-1,51,-1,6,1,1
NCM,NCM,200,-1,200,A3SMILBU0LSD40,-1,51,-1,6,1,2
NCM,NCM,200,-1,200,A32DRYN7M7HIZT,-1,51,-1,6,1,1
NCM,NCM,200,-1,200,APF4DODEF8HBC,-1,51,-1,6,1,1
NCM,NCM,1,-1,1,A39XF45WLMIGX2,-1,5,-1,36,2,1
NCM,NCM,1,-1,1,ADJMZSRMFT3RG,-1,5,-1,36,2,1
NCM,NCM,1,-1,1,ADJMZSRMFT3RG,-1,5,-1,36,2,1
NCM,NCM,2,-1,2,A24P3PZ3IY336C,-1,5,-1,36,1,2
NCM,NCM,2,-1,2,AJ1VZT72SEBR1,-1,5,-1,36,2,1
NCM,NCM,2,-1,2,A39XF45WLMIGX2,-1,5,-1,36,1,2
NCM,NCM,3,-1,3,A2EC3L6VH2WTKF,-1,5,-1,36,1,2
NCM,NCM,3,-1,3,A1OSNZPSG3HP9I,-1,5,-1,36,1,1
NCM,NCM,3,-1,3,A39XF45WLMIGX2,-1,5,-1,36,1,2
NCM,NCM,4,-1,4,AJ1VZT72SEBR1,-1,5,-1,36,2,1
NCM,NCM,4,-1,4,ADJMZSRMFT3RG,-1,5,-1,36,2,1
NCM,NCM,4,-1,4,A1OSNZPSG3HP9I,-1,5,-1,36,2,1
NCM,NCM,5,-1,5,A2EC3L6VH2WTKF,-1,5,-1,36,1,2
NCM,NCM,5,-1,5,A2EC3L6VH2WTKF,-1,5,-1,36,2,1
NCM,NCM,5,-1,5,A24P3PZ3IY336C,-1,5,-1,36,2,1
NCM,NCM,6,-1,6,ADJMZSRMFT3RG,-1,5,-1,36,2,1
NCM,NCM,6,-1,6,AMMUQ5FYIZ1GQ,-1,5,-1,36,1,2
NCM,NCM,6,-1,6,A1OSNZPSG3HP9I,-1,5,-1,36,2,1
NCM,NCM,7,-1,7,A1MADOOBMC9QWI,-1,5,-1,36,1,2
NCM,NCM,7,-1,7,A35CL66BEUSJ5Z,-1,5,-1,36,1,2
NCM,NCM,7,-1,7,A35CL66BEUSJ5Z,-1,5,-1,36,2,1
NCM,NCM,8,-1,8,A24P3PZ3IY336C,-1,5,-1,36,1,2
NCM,NCM,8,-1,8,A2EC3L6VH2WTKF,-1,5,-1,36,2,1
NCM,NCM,8,-1,8,A1OSNZPSG3HP9I,-1,5,-1,36,1,2
NCM,NCM,9,-1,9,APKO12PP5J5LW,-1,5,-1,36,2,1
NCM,NCM,9,-1,9,ADJMZSRMFT3RG,-1,5,-1,36,1,2
NCM,NCM,9,-1,9,A24P3PZ3IY336C,-1,5,-1,36,1,2
NCM,NCM,10,-1,10,A3EHBCT63AB7JP,-1,5,-1,36,1,2
NCM,NCM,10,-1,10,A1DXYZ9EW2R6DT,-1,5,-1,36,2,1
NCM,NCM,10,-1,10,AJ1VZT72SEBR1,-1,5,-1,36,1,2
NCM,NCM,11,-1,11,A24P3PZ3IY336C,-1,5,-1,36,2,1
NCM,NCM,11,-1,11,A1SCNBV5UPXZO1,-1,5,-1,36,2,1
NCM,NCM,11,-1,11,A1OSNZPSG3HP9I,-1,5,-1,36,2,1
NCM,NCM,12,-1,12,A3F1EX5JHQN5D4,-1,5,-1,36,1,2
NCM,NCM,12,-1,12,A3F1EX5JHQN5D4,-1,5,-1,36,2,1
NCM,NCM,12,-1,12,ADJMZSRMFT3RG,-1,5,-1,36,2,1
NCM,NCM,13,-1,13,AJ1VZT72SEBR1,-1,5,-1,36,1,2
NCM,NCM,13,-1,13,A1DXYZ9EW2R6DT,-1,5,-1,36,2,1
NCM,NCM,13,-1,13,A39XF45WLMIGX2,-1,5,-1,36,1,1
NCM,NCM,14,-1,14,A3F1EX5JHQN5D4,-1,5,-1,36,2,1
NCM,NCM,14,-1,14,A35CL66BEUSJ5Z,-1,5,-1,36,2,1
NCM,NCM,14,-1,14,A1DXYZ9EW2R6DT,-1,5,-1,36,1,1
NCM,NCM,15,-1,15,APKO12PP5J5LW,-1,5,-1,36,1,2
NCM,NCM,15,-1,15,A1DXYZ9EW2R6DT,-1,5,-1,36,1,1
NCM,NCM,15,-1,15,A28QUR0QYD2WI7,-1,5,-1,36,2,1
NCM,NCM,16,-1,16,A24P3PZ3IY336C,-1,5,-1,36,1,2
NCM,NCM,16,-1,16,ADJMZSRMFT3RG,-1,5,-1,36,2,1
NCM,NCM,16,-1,16,ADJMZSRMFT3RG,-1,5,-1,36,2,1
NCM,NCM,17,-1,17,A39XF45WLMIGX2,-1,5,-1,36,1,2
NCM,NCM,17,-1,17,A37NFLYNUZQ0QS,-1,5,-1,36,2,1
NCM,NCM,17,-1,17,A2EC3L6VH2WTKF,-1,5,-1,36,2,1
NCM,NCM,18,-1,18,A35CL66BEUSJ5Z,-1,5,-1,36,1,2
NCM,NCM,18,-1,18,A37NFLYNUZQ0QS,-1,5,-1,36,2,1
NCM,NCM,18,-1,18,A35CL66BEUSJ5Z,-1,5,-1,36,1,1
NCM,NCM,19,-1,19,A24P3PZ3IY336C,-1,5,-1,36,1,2
NCM,NCM,19,-1,19,AJ1VZT72SEBR1,-1,5,-1,36,1,2
NCM,NCM,19,-1,19,A1OSNZPSG3HP9I,-1,5,-1,36,2,1
NCM,NCM,20,-1,20,A35CL66BEUSJ5Z,-1,5,-1,36,1,1
NCM,NCM,20,-1,20,A2EC3L6VH2WTKF,-1,5,-1,36,1,2
NCM,NCM,20,-1,20,A2EC3L6VH2WTKF,-1,5,-1,36,2,1
NCM,NCM,21,-1,21,A39XF45WLMIGX2,-1,5,-1,36,1,2
NCM,NCM,21,-1,21,A1SCNBV5UPXZO1,-1,5,-1,36,2,1
NCM,NCM,21,-1,21,A39XF45WLMIGX2,-1,5,-1,36,1,2
NCM,NCM,22,-1,22,AJ1VZT72SEBR1,-1,5,-1,36,2,1
NCM,NCM,22,-1,22,A3F1EX5JHQN5D4,-1,5,-1,36,1,2
NCM,NCM,22,-1,22,A1WAWEY2810TFN,-1,5,-1,36,2,1
NCM,NCM,23,-1,23,A24P3PZ3IY336C,-1,5,-1,36,1,2
NCM,NCM,23,-1,23,ADJMZSRMFT3RG,-1,5,-1,36,1,2
NCM,NCM,23,-1,23,ADJMZSRMFT3RG,-1,5,-1,36,1,2
NCM,NCM,24,-1,24,A24P3PZ3IY336C,-1,5,-1,36,2,1
NCM,NCM,24,-1,24,A24P3PZ3IY336C,-1,5,-1,36,1,1
NCM,NCM,24,-1,24,ADJMZSRMFT3RG,-1,5,-1,36,1,1
NCM,NCM,25,-1,25,ADJMZSRMFT3RG,-1,5,-1,36,1,2
NCM,NCM,25,-1,25,A3F1EX5JHQN5D4,-1,5,-1,36,1,1
NCM,NCM,25,-1,25,A1WAWEY2810TFN,-1,5,-1,36,1,1
NCM,NCM,26,-1,26,A39XF45WLMIGX2,-1,5,-1,36,1,2
NCM,NCM,26,-1,26,A2EC3L6VH2WTKF,-1,5,-1,36,1,2
NCM,NCM,26,-1,26,A1WAWEY2810TFN,-1,5,-1,36,1,1
NCM,NCM,27,-1,27,A3F1EX5JHQN5D4,-1,5,-1,36,1,2
NCM,NCM,27,-1,27,ADJMZSRMFT3RG,-1,5,-1,36,1,2
NCM,NCM,27,-1,27,A39XF45WLMIGX2,-1,5,-1,36,1,2
NCM,NCM,28,-1,28,A1OSNZPSG3HP9I,-1,5,-1,36,1,2
NCM,NCM,28,-1,28,A35CL66BEUSJ5Z,-1,5,-1,36,1,1
NCM,NCM,28,-1,28,A39XF45WLMIGX2,-1,5,-1,36,2,1
NCM,NCM,29,-1,29,A3F1EX5JHQN5D4,-1,5,-1,36,1,2
NCM,NCM,29,-1,29,AJ1VZT72SEBR1,-1,5,-1,36,2,1
NCM,NCM,29,-1,29,ADJMZSRMFT3RG,-1,5,-1,36,1,2
NCM,NCM,30,-1,30,A39XF45WLMIGX2,-1,5,-1,36,2,1
NCM,NCM,30,-1,30,ADJMZSRMFT3RG,-1,5,-1,36,1,2
NCM,NCM,30,-1,30,ADJMZSRMFT3RG,-1,5,-1,36,1,2
NCM,NCM,31,-1,31,A3F1EX5JHQN5D4,-1,5,-1,36,1,2
NCM,NCM,31,-1,31,A39XF45WLMIGX2,-1,5,-1,36,2,1
NCM,NCM,31,-1,31,A3F1EX5JHQN5D4,-1,5,-1,36,2,1
NCM,NCM,32,-1,32,A3EHBCT63AB7JP,-1,5,-1,36,2,1
NCM,NCM,32,-1,32,ADJMZSRMFT3RG,-1,5,-1,36,2,1
NCM,NCM,32,-1,32,A20NUGCPGHLZGD,-1,5,-1,36,1,2
NCM,NCM,33,-1,33,ADJMZSRMFT3RG,-1,5,-1,36,1,2
NCM,NCM,33,-1,33,A35CL66BEUSJ5Z,-1,5,-1,36,2,1
NCM,NCM,33,-1,33,A3F1EX5JHQN5D4,-1,5,-1,36,2,1
NCM,NCM,34,-1,34,A24P3PZ3IY336C,-1,5,-1,36,1,2
NCM,NCM,34,-1,34,APKO12PP5J5LW,-1,5,-1,36,1,2
NCM,NCM,34,-1,34,A24P3PZ3IY336C,-1,5,-1,36,1,2
NCM,NCM,35,-1,35,A1OSNZPSG3HP9I,-1,5,-1,36,1,2
NCM,NCM,35,-1,35,A24P3PZ3IY336C,-1,5,-1,36,2,1
NCM,NCM,35,-1,35,A24P3PZ3IY336C,-1,5,-1,36,1,2
NCM,NCM,36,-1,36,A3F1EX5JHQN5D4,-1,5,-1,36,1,2
NCM,NCM,36,-1,36,A1SCNBV5UPXZO1,-1,5,-1,36,2,1
NCM,NCM,36,-1,36,A39XF45WLMIGX2,-1,5,-1,36,2,1
NCM,NCM,37,-1,37,A3F1EX5JHQN5D4,-1,5,-1,36,1,2
NCM,NCM,37,-1,37,AMMUQ5FYIZ1GQ,-1,5,-1,36,2,1
NCM,NCM,37,-1,37,A35CL66BEUSJ5Z,-1,5,-1,36,1,2
NCM,NCM,38,-1,38,A24P3PZ3IY336C,-1,5,-1,36,1,2
NCM,NCM,38,-1,38,A2EC3L6VH2WTKF,-1,5,-1,36,1,2
NCM,NCM,38,-1,38,ADJMZSRMFT3RG,-1,5,-1,36,1,2
NCM,NCM,39,-1,39,A24P3PZ3IY336C,-1,5,-1,36,1,2
NCM,NCM,39,-1,39,A3F1EX5JHQN5D4,-1,5,-1,36,1,2
NCM,NCM,39,-1,39,A24P3PZ3IY336C,-1,5,-1,36,2,1
NCM,NCM,40,-1,40,A39XF45WLMIGX2,-1,5,-1,36,2,1
NCM,NCM,40,-1,40,AJ1VZT72SEBR1,-1,5,-1,36,2,1
NCM,NCM,40,-1,40,ADJMZSRMFT3RG,-1,5,-1,36,2,1
NCM,NCM,41,-1,41,A3EHBCT63AB7JP,-1,5,-1,36,1,1
NCM,NCM,41,-1,41,A35CL66BEUSJ5Z,-1,5,-1,36,2,1
NCM,NCM,41,-1,41,A3F1EX5JHQN5D4,-1,5,-1,36,1,2
NCM,NCM,42,-1,42,A39XF45WLMIGX2,-1,5,-1,36,1,2
NCM,NCM,42,-1,42,A1DXYZ9EW2R6DT,-1,5,-1,36,1,1
NCM,NCM,42,-1,42,A1DXYZ9EW2R6DT,-1,5,-1,36,1,1
NCM,NCM,43,-1,43,A39XF45WLMIGX2,-1,5,-1,36,2,1
NCM,NCM,43,-1,43,A35CL66BEUSJ5Z,-1,5,-1,36,1,2
NCM,NCM,43,-1,43,ADJMZSRMFT3RG,-1,5,-1,36,1,2
NCM,NCM,44,-1,44,ADJMZSRMFT3RG,-1,5,-1,36,1,2
NCM,NCM,44,-1,44,AMMUQ5FYIZ1GQ,-1,5,-1,36,2,1
NCM,NCM,44,-1,44,A1WAWEY2810TFN,-1,5,-1,36,1,1
NCM,NCM,45,-1,45,A3F1EX5JHQN5D4,-1,5,-1,36,2,1
NCM,NCM,45,-1,45,AMMUQ5FYIZ1GQ,-1,5,-1,36,2,1
NCM,NCM,45,-1,45,A3F1EX5JHQN5D4,-1,5,-1,36,1,2
NCM,NCM,46,-1,46,A1OSNZPSG3HP9I,-1,5,-1,36,2,1
NCM,NCM,46,-1,46,A35CL66BEUSJ5Z,-1,5,-1,36,1,2
NCM,NCM,46,-1,46,A39XF45WLMIGX2,-1,5,-1,36,1,2
NCM,NCM,47,-1,47,A2EC3L6VH2WTKF,-1,5,-1,36,2,1
NCM,NCM,47,-1,47,A35CL66BEUSJ5Z,-1,5,-1,36,1,2
NCM,NCM,47,-1,47,AJ1VZT72SEBR1,-1,5,-1,36,2,1
NCM,NCM,48,-1,48,A3F1EX5JHQN5D4,-1,5,-1,36,1,2
NCM,NCM,48,-1,48,A24P3PZ3IY336C,-1,5,-1,36,2,1
NCM,NCM,48,-1,48,A2EC3L6VH2WTKF,-1,5,-1,36,1,2
NCM,NCM,49,-1,49,A3EHBCT63AB7JP,-1,5,-1,36,2,1
NCM,NCM,49,-1,49,A1OSNZPSG3HP9I,-1,5,-1,36,2,1
NCM,NCM,49,-1,49,A35CL66BEUSJ5Z,-1,5,-1,36,2,1
NCM,NCM,50,-1,50,A24P3PZ3IY336C,-1,5,-1,36,1,2
NCM,NCM,50,-1,50,A1DXYZ9EW2R6DT,-1,5,-1,36,2,1
NCM,NCM,50,-1,50,A39XF45WLMIGX2,-1,5,-1,36,1,2
NCM,NCM,51,-1,51,A3EHBCT63AB7JP,-1,5,-1,36,2,1
NCM,NCM,51,-1,51,A3F1EX5JHQN5D4,-1,5,-1,36,1,2
NCM,NCM,51,-1,51,A3F1EX5JHQN5D4,-1,5,-1,36,2,1
NCM,NCM,52,-1,52,A1MADOOBMC9QWI,-1,5,-1,36,1,2
NCM,NCM,52,-1,52,A35CL66BEUSJ5Z,-1,5,-1,36,1,1
NCM,NCM,52,-1,52,AJ1VZT72SEBR1,-1,5,-1,36,1,2
NCM,NCM,53,-1,53,A3F1EX5JHQN5D4,-1,5,-1,36,1,2
NCM,NCM,53,-1,53,A1OSNZPSG3HP9I,-1,5,-1,36,1,2
NCM,NCM,53,-1,53,A20NUGCPGHLZGD,-1,5,-1,36,2,1
NCM,NCM,54,-1,54,A1MADOOBMC9QWI,-1,5,-1,36,1,2
NCM,NCM,54,-1,54,A24P3PZ3IY336C,-1,5,-1,36,1,2
NCM,NCM,54,-1,54,A24P3PZ3IY336C,-1,5,-1,36,1,2
NCM,NCM,55,-1,55,ADJMZSRMFT3RG,-1,5,-1,36,2,1
NCM,NCM,55,-1,55,A37NFLYNUZQ0QS,-1,5,-1,36,1,1
NCM,NCM,55,-1,55,AJ1VZT72SEBR1,-1,5,-1,36,1,2
NCM,NCM,56,-1,56,AJ1VZT72SEBR1,-1,5,-1,36,2,1
NCM,NCM,56,-1,56,A24P3PZ3IY336C,-1,5,-1,36,2,1
NCM,NCM,56,-1,56,A1OSNZPSG3HP9I,-1,5,-1,36,1,2
NCM,NCM,57,-1,57,A3EHBCT63AB7JP,-1,5,-1,36,2,1
NCM,NCM,57,-1,57,A1DXYZ9EW2R6DT,-1,5,-1,36,2,1
